TransactionID,Amount,Date,Account,Department
4d8b465e-7c8e-4d43-881f-d041f11a5e92,309120.73,2022-03-22,GB09WEMA50980112655115,Finance
3474ffd3-e034-4a03-98e6-662964a49502,397962.96,2020-05-03,GB63WPHP02007351778611,Legal
50263524-7133-4be4-9cbb-ac8e6e94c8ea,411498.13,2016-06-21,GB47EJMP03736919440244,Research
f50ad0df-3699-474f-bcd4-b665d9df3d3f,398181.21,2013-09-11,GB76ETFD33173025608364,Logistics
d479ef0d-c2ca-493e-bc17-c82144db11cb,-39641.42,2017-12-15,GB50BNTZ47570609390860,Medical
4032896f-0181-4de8-b7ab-ef76cd1f587b,305875.73,2015-01-15,GB64WXHH74251883726340,Research
c251a175-fd6d-43dd-9c01-f8b4dd3f3c43,-70399.41,2015-12-07,GB21OYPE30578404612947,Legal
9c30cb06-af99-4ac7-b869-bfe30339ab5f,413805.51,2016-09-16,GB91CUBI40278692219448,Legal
b25364aa-8683-4a51-97e3-dfee1a27b406,153505.55,2019-09-09,GB67TTME04772549874483,Research
b01bf12e-4e21-4b76-bd2a-ecd5f58bb084,490032.28,2015-07-21,GB21KCWL42421806942053,Research
45046cc1-199c-44af-abfd-636154f861db,72980.23,2024-12-09,GB76ZMXL84631736129573,Finance
ae6cc1ce-553f-4e10-ab12-1729eb230f7e,193630.69,2023-09-25,GB67HNEZ26825569436207,Research
c87cf637-c62a-47ff-aa55-614f0cac293f,199647.57,2021-05-18,GB06GPVO17191291186008,Medical
943a3104-c4c7-4f31-abb5-4ea7fd4cd6fc,-55936.65,2015-05-11,GB72UNMO16724681217139,Legal
f30341f7-3f04-4a72-889f-f59362e11de2,16363.44,2025-07-16,GB56IGVI11825919793307,Medical
c9a44d6f-7d8e-4bad-b60a-83c154140208,254931.9,2016-07-03,GB32ZOES31058976073896,Legal
6811ae2f-1479-4161-aba4-38524aa9076e,34727.2,2024-06-30,GB42MFCE17867388607341,Medical
52e9d257-1846-444a-becd-ec37e66f1298,267328.14,2013-01-16,GB89LVUM21404829922198,Finance
2acd8d4c-401f-4d6e-b0be-2175ba3168b4,-53594.32,2026-03-15,GB68VAOV62281573183038,Logistics
9344c692-16fa-415e-af95-e57d8b0d863a,198286.76,2019-02-26,GB55XRJM40783744690659,Medical
bfc7661b-c270-41fb-9c27-7346d1ff4a5c,165580.34,2024-03-08,GB43IXLF51969046757102,Logistics
2768a86b-c3f6-4f5e-9405-dbd1c127c398,313749.8,2022-01-31,GB49BXUH40739477275267,Legal
f2bcbe87-e74c-40b1-a454-1cb11030e3f8,113047.82,2018-09-29,GB70IXPQ25615331503212,Research
