TransactionID,Amount,Date,Account,Department
de7ff83a-a623-411a-9157-2b5bf72dc225,99214.51,2019-02-15,GB42QOVD93008429799172,Legal
be45dd6c-ead1-4a26-8ed8-d9ca9d3268b3,117663.2,2023-02-17,GB91UENF89530427589045,Logistics
425904dd-a3b3-4abc-8e0d-d0ed6273f42b,72356.62,2021-11-19,GB69EZBT95311934289162,Finance
a0d93535-bfae-4c2b-821d-2077e667fe2d,-80985.26,2026-05-31,GB62NFMF17394387161594,Logistics
a8dc8340-d5e0-4c55-820d-4b98124fd07c,-34748.79,2025-04-03,GB09RZEV91989576528985,Logistics
2b55f077-cce8-45d1-8585-b82801f5fd86,456573.61,2024-05-29,GB47YLUZ86239778600217,Logistics
8ce9ac77-127b-417b-80a1-932f015a6eb1,206518.75,2015-06-21,GB50FCBD74782009524952,Medical
355eabe1-1bf1-40d6-99a9-88de8ad7f3fe,194827.68,2013-02-03,GB93MECJ37798443343432,Legal
622ca197-7686-4917-a366-00b2f238f419,141948.83,2015-05-25,GB57OGJE52136542891807,Finance
d4a0313b-b7cd-495d-982e-2966e533ee83,321595.83,2020-03-17,GB24QOBA44850812845080,Legal
09327ec7-cee8-4aa7-b62e-7d95c99ba8a1,126620.7,2011-12-01,GB38ZEYL76641947128277,Finance
15af3530-35cb-4dc1-b8e7-3960c0f9778d,134977.74,2014-02-10,GB67WTLL88002977111386,Finance
05c1c94f-20d7-4ccf-ab45-7c9b7a2ae2b8,120123.52,2017-05-29,GB50FCWE68559227261074,Legal
cde9a2cf-bfd3-4bdf-8406-fe6e62f3d100,68029.55,2011-12-20,GB47NDIJ64028236739431,Logistics
afb2395f-61f5-4071-bf22-9f4e55f61a5c,324780.56,2020-08-29,GB04WLYC82587003707140,Logistics
8f3734a7-a21c-47c7-b00d-0f13e72039a2,-40183.75,2013-03-29,GB54YDTY43224672360545,Medical
3feb0d71-7ea5-4cc2-be9a-3d81f5684709,233368.9,2012-01-08,GB77CISK21446331870225,Legal
63d5a501-6932-418c-b9e4-ff7a275c57cc,-96277.42,2024-06-22,GB65LUCZ23689526830066,Finance
6753ef68-571d-43fe-b548-abf42ca00c0e,300634.8,2026-05-04,GB82VNNA32159433081652,Logistics
63df3e8d-21f0-4a21-8d7d-4f7b7ee6ac69,204020.97,2012-04-20,GB43YWIP36678992778320,Finance
5d156394-971a-44a2-a4be-486888d1f692,-22756.47,2024-11-06,GB09YMPU02487928923778,Medical
3acf7212-ff96-4389-bc87-84ed3dd32f39,347698.13,2020-08-23,GB37OSOJ04808740860268,Finance
b0807eed-c0be-47d9-b861-f7b1ddf476ba,236269.36,2013-11-11,GB91GNEB30424589870994,Finance
fc659465-cff8-4860-a35c-72df0ef31997,119475.88,2025-05-27,GB86TJJK99484748308573,Finance
6919a033-7625-48fc-883e-7361d4840849,121891.62,2013-08-27,GB76TZIF66533856689814,Logistics
fad5e5c0-53b8-4351-bcc2-caff1d6c3dbf,186793.86,2016-12-26,GB06JTGQ21003066574496,Medical
f0e214ec-ddf4-4276-86ca-e4fe917c34f0,137670.29,2023-12-25,GB59RSCS24216923250882,Legal
dde84d8a-7361-48b1-8c99-05eccb79acb2,35889.57,2025-05-07,GB05HIJX57380107235377,Finance
98c0892f-34d2-400c-a694-ef8248106ebd,73881.58,2011-09-21,GB08ZJLL93504485105302,Logistics
5a44c733-19a2-4412-bafb-34d71eb3bca0,-26290.85,2019-08-29,GB63BSOV17797648336290,Medical
044b4be9-ac2a-4f50-9cb6-48a72dd5f798,-70334.74,2019-10-21,GB78GJKR13767660578857,Finance
c88327ca-15d7-4ef6-87ab-a371cf3dfa84,133961.3,2016-10-05,GB80OCTK01226435319047,Research
062f5f99-f126-4b2e-9ecd-9c8793e66445,-34119.2,2023-02-11,GB55JNVB08239388944490,Finance
89696e21-b831-4af7-ab84-50d9afee75f8,385142.61,2023-12-07,GB89OLWX32099787885004,Logistics
eb40d605-a78c-40ec-a13a-7a9fbfefd366,444142.4,2014-09-11,GB11FEUC33263006058158,Medical
1526456c-a708-4735-8350-2f0038b5810a,343024.29,2012-01-21,GB03HAQA00406413120131,Logistics
2e778fc0-5186-4d0b-bb29-ee68279d4560,-3435.73,2017-09-02,GB90ZEVE93613213315046,Medical
c10b19af-8d90-4276-927f-34682862b537,-36134.74,2014-06-11,GB97OWXC68631993271371,Finance
ee7e76ae-61c9-45cf-abb2-490dea181164,269564.94,2016-01-25,GB58MVQM90015046990029,Finance
1dc4a320-1834-4161-81b9-aeedce03ade3,194454.78,2012-06-22,GB66HHMC48806911021655,Finance
77f0c976-3837-42d0-ba7b-2577c517dc2e,-43352.32,2012-01-21,GB59FFZA29168998998894,Finance
c77c7ef0-b2db-490e-86de-a3fbf9a5423d,116260.5,2015-11-07,GB53CNBA44559794080534,Logistics
38d7b33c-f49c-4c88-a91c-e1a58653000e,266618.94,2012-02-21,GB87LQTY85444061568420,Research
7e05516a-e28b-421e-aa4f-2c3ef2fdb7b8,272173.21,2024-10-05,GB19LIOB36885953288392,Legal
8cbb93fb-51b7-4cd1-b9bf-581b3aff6d8f,475446.51,2016-08-19,GB39RNYR02974527976894,Finance
891d704f-b5d6-4f74-ba89-9e6ec2deeb1e,290639.3,2019-06-22,GB75GUVP10357578807933,Research
e6d8aac0-30df-410b-84da-be5ff700133f,425545.93,2017-02-02,GB68HDSJ89461251457781,Medical
f229cb15-f676-4ee5-be3d-3d4f6e5979d5,465992.88,2013-01-24,GB92ZLHQ13002599030696,Logistics
0ead1111-1b41-4dde-a48b-967770b6143b,482542.79,2011-11-29,GB33CIWR36163093849418,Medical
3007b555-3221-4c0f-953e-5df3f6cee8f8,401764.96,2012-10-27,GB87EJOI49079928095816,Logistics
8668bc90-1d33-4d22-aed8-1a1ee46f0b36,197846.52,2015-04-01,GB56ELAD10511813368802,Medical
d89520ec-5821-41ab-94c6-eef3e408213b,332457.7,2017-11-15,GB34WMOO68731421355005,Medical
5dde21cf-01cd-4b9a-baed-bb564d75e3b4,490609.15,2019-01-06,GB16VPLG96443213936524,Logistics
9dd5b0b3-168c-4d22-81a1-e6012e25ed54,425245.8,2021-12-26,GB05TKMI96857691188677,Logistics
09e35b40-d845-4053-9b56-ebdbf6145ff2,-32073.48,2015-12-15,GB13TCGW08940645511407,Finance
03d0531b-1da0-4084-9da6-632ed46d3a19,318013.89,2011-11-30,GB08PEXJ16809020435466,Finance
aa91aecc-c658-4dfb-a30e-1bd3d18449b3,493086.19,2014-04-30,GB78GZAI57545771525882,Medical
5ff98eae-c730-4bd1-8f85-119193b3ec22,-20877.22,2024-10-23,GB30TKPV80256168164313,Medical
6d0b4724-3b5c-414c-84a5-75e3d6f9a703,338910.2,2015-03-16,GB45TYGF14608418322997,Research
3b7a8bcf-2f62-4357-b601-b00e359033c1,438644.71,2014-10-17,GB75EFZP32027026126672,Research
0f711274-dde8-4143-b202-5674f8cb8693,-78393.63,2023-12-16,GB59EHAX25575804391842,Finance
43506e7c-4782-4f28-b09a-6fff4ee181ec,142129.57,2017-05-31,GB57JGCH32622581170777,Legal
9d214460-96b2-4e23-a77b-3b8815a570ce,405723.56,2013-01-31,GB85GBWL58234265951553,Finance
92b66950-c969-4dea-9653-62ef6ed560fa,439378.28,2026-06-16,GB84ZQAS94530996486979,Research
144a8962-e7bb-4581-b793-5cf0e4e31516,-85390.88,2012-12-06,GB64TWZK34443578666418,Research
6766f3b2-6d0b-498b-8d9f-4ccaf23f19eb,-52088.66,2014-10-01,GB21HTHN43375631612687,Finance
675269c6-11a9-45ee-b7bb-f560a8db18c0,144201.6,2016-01-16,GB30TNTF48526082565236,Finance
be3510ba-a8b7-43db-9d5a-5da22302f906,203473.35,2025-10-17,GB71HLCW96780491742088,Research
3f2bd872-3148-47d4-b001-b6b3592d5dcd,390418.34,2014-03-21,GB22BCCK14500858545923,Finance
c65dbb79-b699-4dae-9ea4-aa7744bdc752,320180.44,2012-03-03,GB21UDVJ24707061977719,Medical
6cf81701-a7f9-48e2-ad24-7ac6541ecb19,456443.15,2013-04-29,GB72GSDL09234171305279,Research
8a527bf0-c96d-4e8b-9b2e-5194cb642f64,-46565.34,2018-07-02,GB50GWQR97964851748405,Research
112af188-6470-47b3-a84f-7d126a8fee3c,-47439.61,2017-02-17,GB37LZIE80949472548161,Research
031dbe3a-7c8b-4b3c-82c9-697bb1323883,463681.6,2015-03-28,GB68BVYY57962715318363,Finance
b88fee1a-995e-494a-aa01-bbe29bd7be7c,-13789.86,2014-03-11,GB97LJRO47657120955723,Research
94987513-641b-412a-b3c9-7b924e8a58fa,77451.2,2018-11-23,GB37CYUO61416684895437,Finance
2d348392-d096-4a23-85af-c17de4beb2dc,-37502.64,2026-04-13,GB67LXJL34663060910790,Research
a6d859f1-f118-47e1-881f-e9cc1c134b9a,290522.48,2017-06-18,GB36RAKA61785733262801,Medical
c215bc68-9b8c-4bd9-ba2a-40ab2f2aa7d4,57906.84,2025-08-27,GB86KMVD08192872759227,Logistics
660ca2bc-72a3-476e-92d3-7df629ba6754,203412.13,2018-12-08,GB80OJWE05584373564035,Research
d5b5b304-2dfc-46a6-a42f-25b3dc85320f,42853.86,2013-06-17,GB98KGJV97835030434299,Legal
